TestDate,Time,Antenna1 GetTxPower,,
2016-02-12,16:09:17,12.878510,
2016-02-12,16:09:32,12.847380,
2016-02-12,16:09:42,13.272775,
2016-02-12,16:09:53,12.928384,
2016-02-12,16:10:05,12.581470,
2016-02-12,16:10:15,12.982172,
2016-02-12,16:10:26,13.166348,
2016-02-12,16:10:35,12.947104,
2016-02-12,16:10:45,12.572005,
2016-02-12,16:10:55,12.537223,
2016-02-12,16:11:06,12.880241,
2016-02-12,16:11:17,12.850063,
2016-02-12,16:11:26,13.236225,
2016-02-12,16:11:36,13.065202,
2016-02-12,16:11:45,12.561326,
2016-02-12,16:11:55,12.976235,
2016-02-12,16:12:05,13.142514,
2016-02-12,16:12:16,13.103794,
2016-02-12,16:12:25,12.571641,
2016-02-12,16:12:34,12.474118,
2016-02-12,16:12:53,12.880609,
2016-02-12,16:13:02,12.798111,
2016-02-12,16:13:12,13.224104,
2016-02-12,16:13:22,13.047787,
2016-02-12,16:13:32,12.499659,
2016-02-12,16:13:42,12.936526,
2016-02-12,16:13:52,13.150019,
2016-02-12,16:14:02,13.098123,
2016-02-12,16:14:11,12.498034,
2016-02-12,16:14:21,12.467278,
