TestDate,Time,Antenna1 GetTxPower,,
2016-02-12,16:03:31,12.524401,
2016-02-12,16:03:42,12.572942,
2016-02-12,16:03:53,12.910411,
2016-02-12,16:04:04,12.720222,
2016-02-12,16:04:14,12.218339,
2016-02-12,16:04:24,12.451242,
2016-02-12,16:04:35,13.492620,
2016-02-12,16:04:45,12.592572,
2016-02-12,16:04:56,12.240328,
2016-02-12,16:05:06,12.525484,
2016-02-12,16:05:40,12.485420,
2016-02-12,16:05:50,12.509224,
2016-02-12,16:06:00,12.920926,
2016-02-12,16:06:09,12.636131,
2016-02-12,16:06:19,12.139283,
2016-02-12,16:06:28,12.448297,
2016-02-12,16:06:39,12.792988,
2016-02-12,16:06:48,12.548642,
2016-02-12,16:06:58,12.180737,
2016-02-12,16:07:08,12.232387,
2016-02-12,16:07:23,12.471471,
2016-02-12,16:07:35,12.482301,
2016-02-12,16:07:45,12.856767,
2016-02-12,16:07:55,12.662970,
2016-02-12,16:08:05,12.182550,
2016-02-12,16:08:16,12.590350,
2016-02-12,16:08:26,12.487983,
2016-02-12,16:08:35,12.542268,
2016-02-12,16:08:46,12.185660,
2016-02-12,16:08:56,12.184750,
