TestDate,Time,MIS,Antenna1 GetTxPower,,
2014-10-28,10:29:55,151660000602,12.083026,
2014-10-28,10:30:07,151660010845,15.546025,
2014-10-28,10:30:19,151680020994,7.272581,
2014-10-28,10:30:31,151680021014,14.939622,
2014-10-28,10:30:43,151680024703,12.009118,
2014-10-28,10:30:59,151680025004,12.650640,
2014-10-28,10:31:49,151680025244,14.339043,
2014-10-28,10:32:00,151680027045,11.930694,
2014-10-28,10:32:12,151660018756,5.625341,
2014-10-28,10:32:23,151680019426,6.272515,
2014-10-28,10:32:56,151660000602,12.076444,
2014-10-28,10:33:06,151660010845,15.615841,
2014-10-28,10:33:18,151680020994,7.222640,
2014-10-28,10:33:32,151680021014,14.982179,
2014-10-28,10:33:42,151680024703,12.176836,
2014-10-28,10:34:08,151680025004,12.650535,
2014-10-28,10:34:19,151680025244,14.261273,
2014-10-28,10:34:30,151680027045,11.890353,
2014-10-28,10:34:41,151660018756,5.720597,
2014-10-28,10:35:04,151680019426,6.331869,
2014-10-28,10:35:35,151660000602,12.105374,
2014-10-28,10:35:47,151660010845,15.647974,
2014-10-28,10:36:00,151680020994,7.247952,
2014-10-28,10:36:11,151680021014,14.942001,
2014-10-28,10:36:23,151680024703,12.185209,
2014-10-28,10:36:33,151680025004,12.664964,
2014-10-28,10:36:44,151680025244,14.137786,
2014-10-28,10:36:54,151680027045,11.910232,
2014-10-28,10:37:19,151660018756,5.645248,
2014-10-28,10:37:30,151680019426,6.295710,
