TestDate,Time,MIS,Antenna1 GetTxPower,Antenna2 GetTxPower,Antenna1 GetCenterFrequency,Antenna2 GetCenterFrequency,,
2014-11-25,09:56:12,151260000345,12.627675,8.145796,24.201558,24.201566,
2014-11-25,10:37:18,180780007703,62347,3470A,14W47,21180,78000,7703,23.24331,286.733,173.082,91.172,12.381737,2642,11,4,11,4,12.351266,7.225865,24.201585,24.201557,27.021369,25.640962,29.21052,5.967210,
2014-11-25,10:38:46,
2014-11-25,10:40:12,
