TestDate,Time,MIS,Antenna1 GetTxPower,Antenna2 GetTxPower,Antenna1 GetCenterFrequency,Antenna2 GetCenterFrequency,,
2015-01-21,16:16:09,141680000814,15.255713,14.993692,24.060492,24.060521,
2015-01-21,16:17:36,141680000812,14.907643,15.420316,24.060340,24.060542,
2015-01-21,16:18:36,141680000293,16.028479,16.743465,24.060351,24.060595,
2015-01-21,16:19:29,141680000344,16.681173,16.433458,24.060558,24.060544,
