TestDate,Time,MIS,Antenna1 GetTxPower,Antenna2 GetTxPower,Antenna1 GetCenterFrequency,Antenna2 GetCenterFrequency,,
2015-01-21,16:16:06,141680000806,14.396266,13.720702,24.060292,24.240057,
2015-01-21,16:17:37,141680000304,15.612220,15.956902,24.060673,24.060535,
2015-01-21,16:18:33,141680000345,16.115854,16.869614,24.240258,24.060536,
2015-01-21,16:19:29,141680000314,14.799472,15.982688,24.060385,24.060528,
