TestDate,Time,MIS,Antenna1 GetTxPower,Antenna2 GetTxPower,Antenna1 GetCenterFrequency,Antenna2 GetCenterFrequency,,
2014-12-10,14:40:29,180380000215,12.442060,7.030465,24.201577,24.201559,
2014-12-10,14:40:55,180380000225,13.380926,7.851621,24.201548,24.201546,
2014-12-10,14:41:29,180380000235,13.143343,7.579734,24.201562,24.201559,
2014-12-10,14:42:06,180380000152,13.801421,9.746982,24.201643,24.201550,
2014-12-10,14:44:42,180380000346,13.458940,9.639963,24.201554,24.201524,
